# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1201076	1204498	-	EAN32875.2			putative integral membrane protein			TpMuguga_02g00592	3423	1140	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1204923	1208260	-							TpMuguga_02g00593	3338		old_locus_tag=TP02_0593
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1204923	1208260	-			EAN32876.1	putative integral membrane protein			TpMuguga_02g00593	3338		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1204923	1208171	-	EAN32876.1			putative integral membrane protein			TpMuguga_02g00593	3249	1082	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1208748	1209974	+							TpMuguga_02g00594	1227		old_locus_tag=TP02_0594
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1208748	1209974	+			EAN32877.2	PPP4R2 family protein			TpMuguga_02g00594	1227		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1209056	1209877	+	EAN32877.2			PPP4R2 family protein			TpMuguga_02g00594	822	273	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1209973	1213480	-							TpMuguga_02g00596	3508		old_locus_tag=TP02_0596; TP02_0595
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1209973	1213480	-			KAF5153659.1	hypothetical protein			TpMuguga_02g00596	3040		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1209989	1213378	-	KAF5153659.1			hypothetical protein			TpMuguga_02g00596	2922	973	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1213555	1215368	+					prpf31		TpMuguga_02g00595	1814		old_locus_tag=TP02_0595
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1213555	1215368	+			KAF5153660.1	Prp31 C terminal domain protein	prpf31		TpMuguga_02g00595	1444		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1213592	1215368	+	KAF5153660.1			Prp31 C terminal domain protein	prpf31		TpMuguga_02g00595	1407	468	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1215265	1215911	-					NEDD8		TpMuguga_02g00597	647		old_locus_tag=TP02_0597; TP02_0595
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1215265	1215911	-			EAN32880.1	NEDD8	NEDD8		TpMuguga_02g00597	565		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1215413	1215725	-	EAN32880.1			NEDD8	NEDD8		TpMuguga_02g00597	231	76	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1215926	1217685	-					CWC27		TpMuguga_02g00598	1760		old_locus_tag=TP02_0598
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1215926	1217685	-			EAN32881.2	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD family protein	CWC27		TpMuguga_02g00598	1292		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1215926	1217611	-	EAN32881.2			Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD family protein	CWC27		TpMuguga_02g00598	1218	405	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1217716	1219455	-					tbce		TpMuguga_02g00599	1740		old_locus_tag=TP02_0599
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1217716	1219455	-			EAN32882.1	Ubiquitin-like domain protein	tbce		TpMuguga_02g00599	1676		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1217735	1219370	-	EAN32882.1			Ubiquitin-like domain protein	tbce		TpMuguga_02g00599	1572	523	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1219585	1221214	-					PCNA		TpMuguga_02g00600	1630		old_locus_tag=TP02_0600
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1219585	1221214	-			EAN32883.1	proliferating cell nuclear antigen	PCNA		TpMuguga_02g00600	1344		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1219601	1220672	-	EAN32883.1			proliferating cell nuclear antigen	PCNA		TpMuguga_02g00600	786	261	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1221266	1223650	+							TpMuguga_02g00601	2385		old_locus_tag=TP02_0601
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1221266	1223650	+			EAN32884.1	hypothetical protein			TpMuguga_02g00601	2122		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1221560	1223610	+	EAN32884.1			hypothetical protein			TpMuguga_02g00601	1788	595	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1223750	1225028	+							TpMuguga_02g00602	1279		old_locus_tag=TP02_0602
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1223750	1225028	+			EAN32885.1	Thioredoxin family protein			TpMuguga_02g00602	848		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1223901	1224994	+	EAN32885.1			Thioredoxin family protein			TpMuguga_02g00602	663	220	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1225214	1228293	-					yqeH		TpMuguga_02g00603	3080		old_locus_tag=TP02_0603
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1225214	1228293	-			EAN32886.1	50S ribosome-binding GTPase family protein	yqeH		TpMuguga_02g00603	2173		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1225240	1228135	-	EAN32886.1			50S ribosome-binding GTPase family protein	yqeH		TpMuguga_02g00603	1989	662	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1228026	1229385	+							TpMuguga_02g00604	1360		old_locus_tag=TP02_0604; TP02_0603
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1228026	1229385	+			EAN32887.2	Mitotic checkpoint regulator MAD2B-interacting family protein			TpMuguga_02g00604	1017		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1228158	1229295	+	EAN32887.2			Mitotic checkpoint regulator MAD2B-interacting family protein			TpMuguga_02g00604	795	264	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1229489	1231418	+					SLC25A37		TpMuguga_02g00605	1930		old_locus_tag=TP02_0605
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1229489	1231381	+			EAN32888.1	Mitochondrial carrier family protein	SLC25A37		TpMuguga_02g00605	1070		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1229632	1231381	+	EAN32888.1			Mitochondrial carrier family protein	SLC25A37		TpMuguga_02g00605	927	308	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1231522	1232464	-							TpMuguga_02g00606	943		old_locus_tag=TP02_0606
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1231522	1232464	-			EAN32889.1	hypothetical protein			TpMuguga_02g00606	943		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1231821	1232156	-	EAN32889.1			hypothetical protein			TpMuguga_02g00606	336	111	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1232470	1234588	+					fttB		TpMuguga_02g00607	2119		old_locus_tag=TP02_0607
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1232470	1234588	+			EAN32890.1	14-3-3-like protein	fttB		TpMuguga_02g00607	1223		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1232906	1234572	+	EAN32890.1			14-3-3-like protein	fttB		TpMuguga_02g00607	771	256	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1234657	1235721	+							TpMuguga_02g00608	1065		old_locus_tag=TP02_0608
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1234657	1235721	+			EAN32891.1	hypothetical protein			TpMuguga_02g00608	1065		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1234657	1235721	+	EAN32891.1			hypothetical protein			TpMuguga_02g00608	1065	354	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1235776	1237181	-					FCF1		TpMuguga_02g00609	1406		old_locus_tag=TP02_0609; TP02_0610
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1235776	1237181	-			EAN32892.1	Fcf1 family protein	FCF1		TpMuguga_02g00609	738		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1235807	1237080	-	EAN32892.1			Fcf1 family protein	FCF1		TpMuguga_02g00609	606	201	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1237128	1237916	-							TpMuguga_02g00610	789		old_locus_tag=TP02_0609; TP02_0610
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1237141	1237916	-			EAN32893.1	hypothetical protein			TpMuguga_02g00610	613		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1237141	1237729	-	EAN32893.1			hypothetical protein			TpMuguga_02g00610	426	141	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1238144	1239223	-					htz-1		TpMuguga_02g00611	1080		old_locus_tag=TP02_0611
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1238144	1239223	-			EAN32894.1	Histone H2A.V	htz-1		TpMuguga_02g00611	676		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1238234	1239096	-	EAN32894.1			Histone H2A.V	htz-1		TpMuguga_02g00611	459	152	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1239358	1240823	-					trappc5		TpMuguga_02g00612	1466		old_locus_tag=TP02_0612; TP02_0613
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1239409	1240823	-			EAN32895.1	Transport protein particle (TRAPP) component family protein	trappc5		TpMuguga_02g00612	605		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1239409	1240755	-	EAN32895.1			Transport protein particle (TRAPP) component family protein	trappc5		TpMuguga_02g00612	537	178	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1240802	1244156	-					RH8		TpMuguga_02g00613	3355		old_locus_tag=TP02_0613
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1240802	1244156	-			EAN32896.1	DEAD-box ATP-dependent RNA helicase 8	RH8		TpMuguga_02g00613	1722		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1240907	1243793	-	EAN32896.1			DEAD-box ATP-dependent RNA helicase 8	RH8		TpMuguga_02g00613	1254	417	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1244291	1244849	-							TpMuguga_02g00614	559		old_locus_tag=TP02_0614
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1244291	1244849	-			EAN32897.1	hypothetical protein			TpMuguga_02g00614	482		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1244324	1244643	-	EAN32897.1			hypothetical protein			TpMuguga_02g00614	243	80	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1244559	1246226	+					RLIM		TpMuguga_02g02030	1668		old_locus_tag=TP02_0615; TP02_0614
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1244559	1246226	+			KAF5153661.1	Ring finger domain protein	RLIM		TpMuguga_02g02030	1275		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1245153	1246211	+	KAF5153661.1			Ring finger domain protein	RLIM		TpMuguga_02g02030	903	300	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1247038	1250029	+							TpMuguga_02g02615	2992		old_locus_tag=TP02_0615
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1247038	1250029	+			KAF5153663.1	putative integral membrane protein			TpMuguga_02g02615	2306		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1247038	1249919	+	KAF5153663.1			putative integral membrane protein			TpMuguga_02g02615	2196	731	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1250006	1250977	+							TpMuguga_02g02010	972		old_locus_tag=TP02_0616
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1250006	1250977	+			KAF5153662.1	hypothetical protein			TpMuguga_02g02010	972		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1250064	1250876	+	KAF5153662.1			hypothetical protein			TpMuguga_02g02010	813	270	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1251345	1252055	+							TpMuguga_02g02455	711		old_locus_tag=TP02_0616
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1251345	1252055	+			KAF5153664.1	hypothetical protein			TpMuguga_02g02455	711		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1251345	1252055	+	KAF5153664.1			hypothetical protein			TpMuguga_02g02455	711	236	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1252730	1253359	-							TpMuguga_02g00617	630		old_locus_tag=TP02_0617
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1252730	1253359	-			EAN32900.1	hypothetical protein			TpMuguga_02g00617	261		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1252730	1253359	-	EAN32900.1			hypothetical protein			TpMuguga_02g00617	261	86	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1253967	1256084	-							TpMuguga_02g00618	2118		old_locus_tag=TP02_0618
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1253967	1256084	-			EAN32901.1	hypothetical protein			TpMuguga_02g00618	2118		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1253967	1256084	-	EAN32901.1			hypothetical protein			TpMuguga_02g00618	2118	705	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1256516	1258020	-							TpMuguga_02g00619	1505		old_locus_tag=TP02_0619
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1256516	1258020	-			EAN32902.1	putative integral membrane protein			TpMuguga_02g00619	867		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1256516	1257972	-	EAN32902.1			putative integral membrane protein			TpMuguga_02g00619	819	272	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1258306	1264211	-							TpMuguga_02g02470	5906		
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1258306	1264211	-			KAF5153665.1	putative integral membrane protein			TpMuguga_02g02470	4164		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1258306	1264211	-	KAF5153665.1			putative integral membrane protein			TpMuguga_02g02470	4164	1387	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1264349	1264934	+							TpMuguga_02g02460	586		old_locus_tag=TP02_0623
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1264349	1264934	+			EAN32906.2	hypothetical protein			TpMuguga_02g02460	404		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1264513	1264934	+	EAN32906.2			hypothetical protein			TpMuguga_02g02460	240	79	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1265070	1265900	+							TpMuguga_02g00624	831		old_locus_tag=TP02_0624
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1265070	1265900	+			EAN32907.1	hypothetical protein			TpMuguga_02g00624	419		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1265077	1265884	+	EAN32907.1			hypothetical protein			TpMuguga_02g00624	396	131	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1266168	1268239	-					Dnajb13		TpMuguga_02g00625	2072		old_locus_tag=TP02_0625
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1266187	1268239	-			EAN32908.1	DnaJ domain protein	Dnajb13		TpMuguga_02g00625	1086		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1266187	1268092	-	EAN32908.1			DnaJ domain protein	Dnajb13		TpMuguga_02g00625	939	312	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1268321	1269146	-							TpMuguga_02g00626	826		old_locus_tag=TP02_0626; TP02_0627
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1268361	1269041	-			EAN32909.1	hypothetical protein			TpMuguga_02g00626	531		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1268361	1269041	-	EAN32909.1			hypothetical protein			TpMuguga_02g00626	531	176	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1269133	1271346	-							TpMuguga_02g00627	2214		old_locus_tag=TP02_0626; TP02_0627
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1269133	1271346	-			EAN32910.2	Leucyl/phenylalanyl-tRNA protein transferase family protein			TpMuguga_02g00627	1597		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1269133	1271165	-	EAN32910.2			Leucyl/phenylalanyl-tRNA protein transferase family protein			TpMuguga_02g00627	1416	471	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1271360	1274188	+							TpMuguga_02g00628	2829		old_locus_tag=TP02_0628; TP02_0629
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1271360	1274188	+			EAN32911.1	hypothetical protein			TpMuguga_02g00628	2829		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1271360	1274011	+	EAN32911.1			hypothetical protein			TpMuguga_02g00628	2652	883	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1274164	1276065	-							TpMuguga_02g00629	1902		old_locus_tag=TP02_0629
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1274164	1276065	-			EAN32912.1	Sexual stage antigen s48/45 domain protein			TpMuguga_02g00629	1698		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1274164	1276065	-	EAN32912.1			Sexual stage antigen s48/45 domain protein			TpMuguga_02g00629	1698	565	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1276503	1277950	+					ppk34		TpMuguga_02g00630	1448		old_locus_tag=TP02_0630
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1276503	1277950	+			EAN32913.1	Protein kinase domain protein	ppk34		TpMuguga_02g00630	1156		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1276537	1277950	+	EAN32913.1			Protein kinase domain protein	ppk34		TpMuguga_02g00630	1122	373	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1277981	1279333	+					mis3		TpMuguga_02g00631	1353		old_locus_tag=TP02_0631
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1277981	1279333	+			EAN32914.1	KRR1 small subunit processome component-like protein	mis3		TpMuguga_02g00631	1050		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1277981	1279333	+	EAN32914.1			KRR1 small subunit processome component-like protein	mis3		TpMuguga_02g00631	1050	349	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1279455	1280976	+							TpMuguga_02g00632	1522		old_locus_tag=TP02_0632
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1279455	1280976	+			EAN32915.2	SNARE domain protein			TpMuguga_02g00632	1050		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1279662	1280877	+	EAN32915.2			SNARE domain protein			TpMuguga_02g00632	744	247	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1280994	1281865	-							TpMuguga_02g00633	872		old_locus_tag=TP02_0633
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1280994	1281865	-			EAN32916.1	Ribosomal protein L22p/L17e family protein			TpMuguga_02g00633	825		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	1281042	1281754	-	EAN32916.1			Ribosomal protein L22p/L17e family protein			TpMuguga_02g00633	666	221	
